name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
40,15,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,0,0,144099,6.0,1.0,0.0,908,19895,54,1,0,0,0.0
45,14,0,0,17,0,0.0,1,0,4.3,42.8,16,90,9,10,0,0,0,0,6,362349,1.0,1.0,0.0,10040,38191,60,0,0,4,7.0
46,6,0,0,20,1,0.0,0,0,0.5,5.0,11,90,5,7,0,0,0,0,0,48377,0.0,4.0,0.0,27763,5539,50,1,0,6,0.0
48,10,0,0,0,0,0.0,0,0,0.0,0.0,16,0,11,14,0,0,0,0,0,8735,1.0,1.0,0.0,2593,739,40,1,0,0,0.0
50,1,0,0,22,0,0.0,2,0,4.2,42.0,18,90,10,12,0,0,0,0,6,970195,2.0,7.0,0.0,202024,47222,46,1,0,3,9.0
55,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,0,0,131330,0.0,1.0,0.0,3381,5474,40,0,0,0,0.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,16,0,11,14,0,0,0,0,0,109127,1.0,1.0,0.0,1764,16792,44,1,0,0,0.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,23,0,0,0,0,0,149378,0.0,2.0,0.0,24201,7828,40,1,0,0,0.0
68,21,0,0,11,0,0.0,1,0,0.6,6.4,15,90,12,15,0,0,0,0,1,330050,6.0,1.0,0.0,8428,39080,55,0,0,2,1.0
70,10,0,0,11,0,0.0,1,0,0.3,3.0,16,90,11,14,0,0,0,0,1,166512,1.0,1.0,0.0,52330,15582,45,1,0,2,2.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,8,0,0,0,0,0,35099,2.0,4.0,0.0,7664,2401,40,0,0,0,0.0
82,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,12,0,0,0,0,0,384238,2.0,7.0,0.0,17369,15092,40,1,0,0,0.0
84,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,12,15,0,0,0,0,0,57149,6.0,1.0,0.0,647,4390,45,0,0,0,0.0
87,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,7,9,0,0,0,0,0,22361,0.0,1.0,0.0,293,1343,45,1,0,0,0.0
89,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,4,0,0,0,0,0,10482,2.0,4.0,0.0,231,934,45,1,0,0,0.0
91,8,0,0,10,0,10.0,2,0,1.9,8.6,14,90,2,4,0,0,0,0,1,659948,2.0,4.0,0.0,43162,50917,50,1,0,1,3.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,4,0,0,0,0,0,5973,2.0,4.0,0.0,89,454,45,1,0,0,0.0
98,10,0,0,0,0,0.0,0,0,0.0,0.0,16,0,11,14,0,0,0,0,0,152462,1.0,1.0,0.0,4205,7024,40,1,0,0,0.0
99,16,0,0,17,0,0.0,1,0,2.0,19.8,19,90,3,5,0,0,0,0,2,85192,1.0,3.0,0.0,42714,7865,50,1,0,2,8.0
102,11,0,0,15,0,0.0,3,0,2.4,23.8,11,90,18,24,0,0,0,0,3,905317,3.0,0.0,0.0,43193,46889,55,1,0,2,3.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,7,0,0,0,0,0,98359,0.0,4.0,0.0,1574,36528,49,1,0,0,2.0
115,24,0,0,19,1,0.0,0,0,0.0,0.2,11,90,8,11,0,0,0,0,0,94583,3.0,0.0,0.0,2708,6264,50,0,0,6,2.0
117,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,0,0,3544,0.0,1.0,0.0,85,522,44,0,0,0,0.0
118,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,0,0,30371,0.0,1.0,0.0,252,3153,45,0,0,0,0.0
120,16,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,5,0,0,0,0,0,6529,1.0,3.0,0.0,220,499,45,1,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,5,0,0,0,0,0,17303,1.0,3.0,0.0,171,2125,49,1,0,0,0.0
125,4,0,0,11,0,0.0,4,0,1.0,10.2,14,90,6,8,0,0,0,0,2,1214001,2.0,4.0,0.0,46393,69456,45,0,0,0,1.0
126,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,7,9,0,0,0,0,0,10635,0.0,1.0,0.0,104,640,45,1,0,0,0.0
128,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,14,19,0,0,0,0,0,54540,1.0,2.0,0.0,10083,3541,40,1,0,0,0.0
136,5,0,0,9,0,0.0,3,0,0.8,8.2,19,90,13,16,0,0,0,0,2,960710,1.0,3.0,0.0,11967,80331,55,0,0,1,11.0
142,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,12,15,0,0,0,0,0,22100,6.0,1.0,0.0,201,1740,45,0,0,0,0.0
149,24,0,0,0,0,0.0,0,0,0.0,0.0,11,0,8,11,0,0,0,0,0,986,3.0,0.0,0.0,38,116,45,0,0,0,0.0
151,25,0,0,24,1,0.0,0,0,1.8,18.2,13,90,7,9,0,0,0,0,2,489036,0.0,1.0,0.0,34729,33601,55,1,0,6,6.0
152,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,14,19,0,0,0,0,0,957,1.0,2.0,0.0,241,96,45,1,0,0,0.0
153,23,0,0,20,0,0.0,2,0,3.9,39.2,11,90,15,20,0,0,0,0,6,50768,0.0,2.0,0.0,5033,4748,45,0,0,3,9.0
157,15,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,0,0,7904,6.0,1.0,0.0,33,1024,50,1,0,0,0.0
158,19,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,14565,1.0,2.0,0.0,151,1132,45,0,0,0,0.0
168,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,12,0,0,0,0,0,3703,2.0,7.0,0.0,118,322,45,1,0,0,0.0
171,7,0,0,12,0,0.0,4,0,1.7,16.6,11,90,4,6,0,0,0,0,2,307883,0.0,4.0,0.0,34200,29436,50,0,0,0,1.0
174,7,0,0,0,0,0.0,0,0,0.0,0.0,11,0,4,6,0,0,0,0,0,47866,0.0,4.0,0.0,815,3934,45,0,0,0,0.0
175,19,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,9496,1.0,2.0,0.0,104,762,45,0,0,0,0.0
178,6,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,7,0,0,0,0,0,20955,0.0,4.0,0.0,753,2360,49,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,16,0,9,10,0,0,0,0,0,892,1.0,1.0,0.0,120,66,45,0,0,0,0.0
181,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,12,0,0,0,0,0,998635,2.0,7.0,0.0,20385,48843,40,1,0,0,0.0
0,19,0,0,18,0,0.0,1,0,2.8,27.8,11,90,7,9,0,0,0,0,5,320507,1.0,1.0,0.0,21356,48186,50,1,0,3,2.0
2,12,0,0,14,0,0.0,2,0,1.9,19.2,11,90,6,8,0,0,0,0,3,33318,2.0,2.0,0.0,15958,5222,45,0,0,2,0.0
3,20,0,0,10,0,0.0,3,0,2.0,20.2,14,90,4,6,0,0,0,0,2,1379113,3.0,3.0,0.0,135845,105249,45,0,0,1,6.0
6,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,6,8,0,0,0,0,0,637763,2.0,2.0,0.0,18726,362659,60,0,0,0,2.0
7,9,0,0,18,0,0.0,1,0,3.4,34.2,11,90,14,19,0,0,0,0,5,94310,1.0,1.0,0.0,9526,10321,45,0,0,3,3.0
12,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,6,0,0,0,0,0,17033,3.0,3.0,0.0,497,2008,44,0,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,16,0,17,23,0,0,0,0,0,108650,0.0,0.0,0.0,9076,8518,40,0,0,0,0.0
19,0,0,0,19,0,0.0,1,0,3.2,31.6,16,90,11,14,0,0,0,0,4,689120,0.0,1.0,0.0,58395,60165,50,0,0,3,2.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,6,8,0,0,0,0,0,446,2.0,2.0,0.0,227,65,45,0,0,0,0.0
26,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,5,7,0,0,0,0,0,89181,1.0,1.0,0.0,3493,9425,40,0,0,0,0.0
28,14,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,2057,0.0,1.0,0.0,69,220,45,1,0,0,0.0
33,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,1,1,0,0,0,0,0,14971,1.0,0.0,0.0,364,1103,45,1,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,0,0,16261,3.0,3.0,0.0,249,1068,45,0,0,0,0.0
35,23,0,0,0,0,0.0,0,0,0.0,0.0,16,0,3,5,0,0,0,0,0,338891,0.0,0.0,0.0,27075,22779,40,1,0,0,0.0
39,15,0,0,15,0,0.0,1,0,2.7,26.6,19,90,13,16,0,0,0,0,4,275436,4.0,1.0,0.0,11854,30084,55,0,0,3,6.0
37,24,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,0,0,529570,3.0,3.0,0.0,32616,27748,40,0,0,0,0.0
40,15,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,0,0,136461,4.0,1.0,0.0,1793,13935,54,0,0,0,0.0
45,14,0,0,25,1,0.0,0,0,2.9,29.0,16,90,0,0,0,0,0,0,3,401820,0.0,1.0,0.0,47576,28341,60,1,0,7,2.0
46,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,0,92649,3.0,3.0,0.0,78019,43727,50,1,0,0,7.0
48,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,16755,1.0,0.0,0.0,7752,1832,40,1,0,0,0.0
50,1,0,2,30,1,0.0,0,0,2.8,28.4,18,90,8,11,0,0,0,0,5,1479843,1.0,0.0,0.0,459020,40000,47,0,0,9,3.0
55,9,0,0,0,0,0.0,0,0,0.0,0.0,11,0,14,19,0,0,0,0,0,131159,1.0,1.0,0.0,6103,7614,40,0,0,0,0.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,92954,1.0,0.0,0.0,646,17097,44,1,0,0,0.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,6,0,0,0,0,0,197881,3.0,3.0,0.0,53576,12724,40,0,0,0,0.0
68,21,0,0,14,0,0.0,3,0,1.7,16.6,15,90,18,24,0,0,0,0,2,419844,3.0,3.0,0.0,87126,28518,55,1,0,1,9.0
70,10,0,0,12,0,0.0,1,0,1.6,16.4,19,90,19,25,0,0,0,0,2,239566,1.0,0.0,0.0,81587,22051,45,1,0,2,7.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,5,7,0,0,0,0,0,49960,1.0,1.0,0.0,15803,4349,40,0,0,0,0.0
82,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,8,11,0,0,0,0,0,403702,1.0,0.0,0.0,47550,34820,40,0,0,0,0.0
84,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,0,0,55277,3.0,3.0,0.0,1440,5054,44,1,0,0,0.0
87,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,9,10,0,0,0,0,0,21740,1.0,0.0,0.0,399,1614,45,0,0,0,0.0
89,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,10,12,0,0,0,0,0,10441,2.0,2.0,0.0,400,919,44,1,0,0,0.0
91,8,0,0,21,0,0.0,2,0,4.3,42.8,11,90,10,12,0,0,0,0,6,616643,2.0,2.0,0.0,33008,90689,50,1,0,3,2.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,10,12,0,0,0,0,0,6015,2.0,2.0,0.0,176,481,44,1,0,0,0.0
98,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,133206,1.0,0.0,0.0,2084,20207,40,1,0,0,0.0
99,16,0,1,41,0,0.0,4,0,7.6,75.6,19,90,12,15,0,0,1,0,8,119216,4.0,1.0,0.0,39368,15873,50,1,0,8,3.0
102,11,0,0,15,0,0.0,1,0,2.4,24.0,18,90,1,1,0,0,0,0,3,915433,1.0,0.0,0.0,54588,62568,55,1,0,3,10.0
103,6,0,0,12,0,0.0,3,0,2.2,22.2,14,90,15,20,0,0,0,0,3,87191,3.0,3.0,0.0,6812,22348,48,1,0,2,0.0
115,24,0,0,15,0,0.0,3,0,1.9,18.8,15,90,16,21,0,0,0,0,3,105586,3.0,3.0,0.0,12838,7292,50,0,0,2,7.0
117,9,0,0,0,0,0.0,0,0,0.0,0.0,11,0,14,19,0,0,0,0,0,3217,1.0,1.0,0.0,132,482,44,0,0,0,0.0
118,9,0,0,0,0,0.0,0,0,0.0,0.0,11,0,14,19,0,0,0,0,0,29331,1.0,1.0,0.0,1344,3234,44,0,0,0,0.0
120,16,0,0,0,0,0.0,0,0,0.0,0.0,19,0,12,15,0,0,0,0,0,6582,4.0,1.0,0.0,268,571,45,1,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,19,0,12,15,0,0,0,0,0,15903,4.0,1.0,0.0,230,1836,49,1,0,0,0.0
125,4,0,0,4,0,0.0,1,0,0.3,3.4,13,90,5,7,0,0,0,0,0,1174518,1.0,1.0,0.0,55150,103833,45,0,1,1,2.0
126,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,9,10,0,0,0,0,0,10703,1.0,0.0,0.0,162,679,45,0,0,0,0.0
128,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,11,14,0,0,0,0,0,73264,0.0,1.0,0.0,19132,6088,40,0,0,0,0.0
133,19,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,0,0,0,1.0,1.0,0.0,0,0,40,1,0,0,0.0
136,5,0,3,34,1,0.0,0,0,4.7,47.4,16,90,17,23,0,0,0,0,6,898131,0.0,0.0,0.0,23080,98599,55,0,0,11,2.0
142,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,0,0,21673,3.0,3.0,0.0,1002,2154,44,1,0,0,0.0
149,24,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,0,0,946,3.0,3.0,0.0,51,112,45,0,0,0,0.0
150,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,10,12,0,0,0,0,0,1460,2.0,2.0,0.0,1203,297,45,1,0,0,0.0
151,25,0,0,25,1,0.0,0,0,1.8,18.4,19,90,9,10,0,0,0,0,2,540479,1.0,0.0,0.0,67249,31469,55,0,0,6,2.0
152,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,11,14,0,0,0,0,0,1541,0.0,1.0,0.0,324,201,45,0,0,0,0.0
153,23,0,2,32,1,0.0,0,0,2.9,28.8,16,90,3,5,0,0,0,0,4,55362,0.0,0.0,0.0,8210,5911,45,1,0,9,5.0
157,15,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,0,0,7260,4.0,1.0,0.0,68,807,49,0,0,0,0.0
158,19,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,0,0,14128,1.0,1.0,0.0,325,1186,44,1,0,0,0.0
160,7,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,0,0,0,1.0,1.0,0.0,0,0,40,1,0,0,0.0
168,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,8,11,0,0,0,0,0,3605,1.0,0.0,0.0,256,447,45,0,0,0,0.0
171,7,0,0,11,0,0.0,1,0,1.4,13.8,13,90,2,4,0,0,0,0,2,358251,1.0,1.0,0.0,73187,35213,50,1,1,1,1.0
174,7,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,0,0,44352,1.0,1.0,0.0,1124,5301,44,1,0,0,0.0
175,19,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,9,0,0,0,0,0,9205,1.0,1.0,0.0,230,824,44,1,0,0,0.0
178,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,0,20127,3.0,3.0,0.0,780,2440,49,1,0,0,0.0
177,5,0,0,0,0,0.0,0,0,0.0,0.0,16,0,17,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0,40,0,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,1324,0.0,1.0,0.0,154,152,45,1,0,0,0.0
181,1,0,0,0,0,0.0,0,0,0.0,0.0,18,0,8,11,0,0,0,0,0,832773,1.0,0.0,0.0,9161,167103,40,0,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,20,0,16,21,0,0,0,0,0,104014,1.0,0.0,0.0,1221,5558,40,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,0,0,1519,1.0,1.0,0.0,105,132,45,0,0,0,0.0
55,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,0,0,131773,2.0,1.0,0.0,4087,4188,40,1,0,0,0.0
99,16,0,0,14,0,0.0,1,0,1.8,18.2,16,90,19,25,0,0,0,0,3,117415,1.0,1.0,0.0,14217,15249,50,0,0,3,3.0
19,0,0,0,11,0,0.0,1,0,1.2,12.0,19,90,8,11,0,0,0,0,1,693944,1.0,0.0,0.0,29541,36509,50,1,0,2,7.0
70,10,0,0,27,1,0.0,0,0,2.4,23.6,19,90,1,1,0,0,0,0,3,255397,3.0,0.0,0.0,30162,13978,45,0,0,7,1.0
153,23,0,2,16,0,0.0,1,0,2.0,20.2,17,90,2,4,0,0,0,0,3,62391,1.0,1.0,0.0,9979,4159,45,0,0,5,1.0
46,6,0,0,27,1,0.0,0,0,1.9,18.8,16,90,12,15,0,0,0,0,4,84818,0.0,0.0,0.0,10609,19046,50,0,0,7,6.0
28,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,0,0,1987,1.0,1.0,0.0,34,128,45,0,0,0,0.0
126,25,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,16,0,0,0,0,0,10386,1.0,1.0,0.0,84,645,45,1,0,0,0.0
7,9,0,0,24,0,0.0,2,0,5.9,59.0,14,90,5,7,0,0,0,0,8,96163,2.0,1.0,0.0,7328,7158,45,1,0,3,6.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,0,0,907,2.0,1.0,0.0,840,179,45,0,0,0,0.0
150,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,0,1977,0.0,2.0,0.0,441,189,45,0,0,0,1.0
6,12,0,0,13,0,0.0,1,0,1.5,14.8,19,90,14,19,0,0,0,0,1,528240,1.0,2.0,0.0,1052,130477,59,1,0,2,2.0
98,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,1,1,0,0,0,0,0,123624,3.0,0.0,0.0,417,11028,40,0,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,14,19,0,0,0,0,0,640,1.0,2.0,0.0,113,91,45,1,0,0,0.0
118,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,0,0,28914,2.0,1.0,0.0,1389,2163,44,1,0,0,0.0
84,21,0,0,0,0,0.0,0,0,0.0,0.0,20,0,3,5,0,0,0,0,0,53981,1.0,0.0,0.0,1008,3284,44,0,0,0,0.0
120,16,0,0,0,0,0.0,0,0,0.0,0.0,16,0,19,25,0,0,0,0,0,6601,1.0,1.0,0.0,208,412,45,0,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,16,0,19,25,0,0,0,0,0,15081,1.0,1.0,0.0,98,1017,49,0,0,0,0.0
125,4,0,0,14,0,0.3,1,0,1.3,12.2,17,90,17,23,0,0,0,0,2,1140776,1.0,1.0,0.0,24877,65042,45,1,0,2,0.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,23,0,0,0,0,0,56160,1.0,1.0,0.0,8101,2069,40,1,0,0,0.0
40,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,4,6,0,0,0,0,0,129776,0.0,0.0,0.0,501,8751,54,1,0,0,0.0
178,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,0,0,19249,0.0,0.0,0.0,262,1447,48,0,0,0,0.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,1,1,0,0,0,0,0,88664,3.0,0.0,0.0,1672,7291,43,0,0,0,0.0
35,23,0,0,0,0,0.0,0,0,0.0,0.0,17,0,2,4,0,0,0,0,0,346595,1.0,1.0,0.0,16547,10633,40,0,0,0,0.0
12,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,8,0,0,0,0,0,14618,0.0,2.0,0.0,31,2407,44,1,0,0,0.0
37,24,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,0,0,544952,1.0,1.0,0.0,26575,15306,40,1,0,0,0.0
45,14,0,0,10,0,0.0,1,0,0.8,7.8,11,90,18,24,0,0,0,0,1,441355,1.0,1.0,0.0,40606,14448,60,0,0,2,6.0
26,4,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,23,0,0,0,0,0,89200,1.0,1.0,0.0,3506,4452,40,1,0,0,0.0
117,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,7,0,0,0,0,0,2988,2.0,1.0,0.0,33,271,44,1,0,0,0.0
136,5,0,0,15,0,0.0,1,0,2.0,19.6,20,90,16,21,0,0,0,0,2,857512,1.0,0.0,0.0,11102,55822,55,1,0,2,3.0
128,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,8,11,0,0,0,0,0,88839,1.0,0.0,0.0,16482,4058,40,1,0,0,0.0
171,7,0,0,9,0,0.0,1,0,1.3,13.0,14,90,7,9,0,0,0,0,2,347005,2.0,1.0,0.0,17708,25614,50,0,1,1,2.0
33,11,0,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,0,0,14717,1.0,0.0,0.0,179,714,45,0,0,0,0.0
133,19,0,0,0,0,0.0,0,0,0.0,0.0,19,0,10,12,0,0,0,0,0,9500,1.0,2.0,0.0,7132,499,40,0,0,0,0.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,8,0,0,0,0,0,231177,0.0,2.0,0.0,37669,7100,40,1,0,0,0.0
160,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,0,0,10197,2.0,1.0,0.0,8467,638,40,0,0,0,0.0
39,15,0,0,22,1,0.0,0,0,0.9,9.4,16,90,4,6,0,0,0,0,1,274878,0.0,0.0,0.0,8189,15748,55,1,0,6,2.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,0,0,76694,0.0,0.0,0.0,1516,12181,48,0,0,0,0.0
0,19,0,0,14,0,0.0,2,0,2.2,21.8,19,90,10,12,0,0,0,0,3,266742,1.0,2.0,0.0,2333,49591,49,0,0,2,4.0
102,11,0,3,29,1,0.0,0,0,3.6,36.4,19,90,0,0,0,0,0,0,4,867560,1.0,0.0,0.0,12778,61980,55,0,0,10,3.0
158,19,0,0,0,0,0.0,0,0,0.0,0.0,19,0,10,12,0,0,0,0,0,12930,1.0,2.0,0.0,136,1373,44,0,0,0,0.0
91,8,0,0,16,0,0.0,2,0,2.8,28.4,14,90,15,20,0,0,0,0,4,614883,0.0,2.0,0.0,25171,43931,50,0,0,2,0.0
82,1,0,0,0,0,0.0,0,0,0.0,0.0,19,0,9,10,0,0,0,0,0,406294,3.0,0.0,0.0,23169,21540,40,1,0,0,0.0
175,19,0,0,0,0,0.0,0,0,0.0,0.0,19,0,10,12,0,0,0,0,0,9039,1.0,2.0,0.0,215,506,44,0,0,0,0.0
50,1,0,0,22,0,0.0,3,0,5.2,51.8,19,90,9,10,0,0,0,0,6,1890748,3.0,0.0,0.0,389263,15381,48,1,0,3,0.0
87,25,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,16,0,0,0,0,0,21413,1.0,1.0,0.0,320,1021,44,1,0,0,0.0
115,24,0,3,23,0,0.0,1,0,4.1,41.0,11,90,11,14,0,0,0,0,6,107500,1.0,1.0,0.0,6510,7158,50,1,0,7,2.0
181,1,0,0,0,0,0.0,0,0,0.0,0.0,19,0,9,10,0,0,0,0,0,739239,3.0,0.0,0.0,608,98339,40,1,0,0,0.0
3,20,0,0,23,1,0.0,0,0,1.5,15.0,14,90,6,8,0,0,0,0,2,1369688,0.0,2.0,0.0,64750,84233,45,1,0,6,3.0
174,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,0,0,40375,2.0,1.0,0.0,196,4276,44,0,0,0,0.0
68,21,0,2,28,1,0.0,0,0,1.5,14.6,20,90,3,5,0,0,0,0,3,413202,1.0,0.0,0.0,24854,30580,55,0,0,9,2.0
48,10,0,0,0,0,0.0,0,0,0.0,0.0,19,0,1,1,0,0,0,0,0,20484,3.0,0.0,0.0,4422,1072,40,0,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,0,0,16007,1.0,1.0,0.0,168,668,45,1,0,0,0.0
89,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,0,10175,0.0,2.0,0.0,224,663,44,0,0,0,0.0
142,21,0,0,0,0,0.0,0,0,0.0,0.0,20,0,3,5,0,0,0,0,0,21114,1.0,0.0,0.0,440,1265,44,0,0,0,0.0
168,1,0,0,0,0,0.0,0,0,0.0,0.0,19,0,9,10,0,0,0,0,0,3447,3.0,0.0,0.0,118,321,45,1,0,0,0.0
149,24,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,0,0,931,1.0,1.0,0.0,20,54,45,1,0,0,0.0
177,5,0,0,0,0,0.0,0,0,0.0,0.0,20,0,16,21,0,0,0,0,0,2488,1.0,0.0,0.0,2114,170,40,1,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,14,19,0,0,0,0,0,56189,1.0,2.0,0.0,22406,4478,45,1,0,0,0.0
157,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,4,6,0,0,0,0,0,6926,0.0,0.0,0.0,32,433,49,1,0,0,0.0
151,25,0,0,11,0,0.0,1,0,0.5,5.4,16,90,13,16,0,0,0,0,1,562140,1.0,1.0,0.0,35590,20629,55,1,0,2,6.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,0,0,5957,0.0,2.0,0.0,107,314,44,0,0,0,0.0
152,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,8,11,0,0,0,0,0,1777,1.0,0.0,0.0,175,150,45,1,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,0,0,104548,3.0,0.0,0.0,2331,2577,40,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,12,0,14,19,0,0,0,0,0,1692,1.0,0.0,0.0,83,110,45,0,0,0,0.0
55,9,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,23,0,0,0,0,0,130407,0.0,2.0,0.0,1477,3160,40,1,0,0,0.0
