name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
260,4,0,0,9,0,1.7,2,0,1.3,10.8,14,65,12,14,0,0,0,510482,1.0,3.0,0.0,7237,47191,47,0,0,1,0.0
144,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,4637,1.0,1.0,0.0,0,79,44,1,0,0,0.0
270,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,5859,0.0,4.0,0.0,0,93,40,1,0,0,0.0
180,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,35280,1.0,1.0,0.0,64,656,47,0,0,0,6.0
106,6,0,0,7,0,2.4,1,0,0.9,4.8,16,90,13,15,0,0,0,172333,1.0,1.0,2.0,8934,7134,48,1,0,2,0.0
500,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,309224,1.0,1.0,0.0,1229,39571,44,0,0,0,0.0
249,12,0,0,9,0,3.8,1,0,2.5,20.8,11,90,15,18,0,0,0,330538,0.0,1.0,0.0,147746,11099,46,0,1,1,1.0
218,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,34837,1.0,3.0,0.0,716,922,40,0,0,0,0.0
197,21,0,0,1,0,14.2,0,0,3.8,6.4,15,29,14,16,0,0,0,2614550,2.0,1.0,17.0,52249,142233,55,1,0,1,4.0
509,12,0,0,8,0,4.5,1,0,5.8,21.4,11,90,15,18,0,0,0,1628769,0.0,1.0,32.0,163242,29852,64,0,0,2,1.0
526,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,5789,0.0,3.0,0.0,6,109,43,1,0,0,0.0
116,21,0,0,12,0,15.0,2,0,3.3,14.2,15,80,14,16,0,0,0,74619,2.0,1.0,4.0,414,3599,44,1,0,1,0.0
377,25,0,0,19,0,1.3,4,0,2.3,15.2,13,90,9,11,0,0,0,86953,4.0,0.0,6.0,1644,3495,45,1,0,0,2.0
407,10,0,0,12,0,1.7,3,0,1.2,8.6,13,84,8,9,0,0,0,104640,3.0,2.0,2.0,918,22200,45,1,0,1,2.0
350,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,90933,2.0,1.0,0.0,1282,11203,49,0,0,0,1.0
73,1,0,0,2,0,0.0,0,0,0.0,0.0,13,9,3,3,0,0,0,18754,0.0,4.0,0.0,222,458,43,1,0,1,0.0
463,8,0,0,24,1,0.7,0,0,1.5,14.4,14,90,6,7,0,0,0,13193,0.0,3.0,0.0,1256,592,45,1,0,6,6.0
511,24,1,0,12,0,0.3,0,0,0.1,0.2,19,2,2,2,0,0,0,91379,0.0,2.0,0.0,1906,10611,43,1,0,4,0.0
470,9,0,0,3,0,0.0,1,0,0.0,0.0,13,1,10,10,0,0,0,15931,3.0,2.0,0.0,139,502,44,0,0,1,0.0
165,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,89421,0.0,4.0,0.0,2818,2244,39,1,0,0,0.0
420,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,45430,3.0,2.0,0.0,1523,2511,48,1,0,0,2.0
427,18,0,0,2,0,0.0,0,0,0.1,1.0,11,17,11,12,0,0,0,13175,0.0,1.0,0.0,28,1981,44,1,0,1,0.0
507,15,0,0,3,0,0.3,1,0,0.3,3.0,16,30,5,6,0,0,0,11066,1.0,1.0,0.0,349,568,43,0,0,1,0.0
242,25,0,0,11,0,14.8,3,0,3.2,12.8,13,66,9,11,0,0,0,105544,4.0,0.0,4.0,3146,13947,44,1,1,0,0.0
342,2,0,0,13,0,1.2,2,0,2.8,26.8,19,90,18,24,0,0,0,14346,0.0,2.0,0.0,514,2884,45,0,0,1,1.0
243,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,1054,0.0,1.0,0.0,0,16,40,1,0,0,0.0
441,20,0,0,7,0,21.8,1,0,4.3,6.6,13,90,0,0,0,0,0,18540,1.0,1.0,15.0,8531,2461,44,1,0,2,2.0
93,21,1,1,24,0,11.3,2,0,5.0,29.0,15,80,14,16,0,0,0,30931,2.0,1.0,10.0,397,1255,48,1,0,5,1.0
236,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,127,4.0,0.0,0.0,69,10,40,0,0,0,0.0
15,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,2286,1.0,1.0,0.0,0,16,50,0,0,0,0.0
468,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,14673,1.0,3.0,0.0,437,3475,45,1,0,0,0.0
168,0,0,0,17,0,2.2,1,0,3.8,32.0,13,90,16,20,0,0,0,1100829,1.0,1.0,4.0,72819,23916,51,0,0,2,6.0
137,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,251970,0.0,2.0,0.0,8154,17216,40,1,0,0,0.0
145,3,0,0,11,0,0.4,4,0,3.8,17.8,13,90,1,1,0,0,0,3954,0.0,4.0,20.0,1638,469,44,0,0,0,2.0
212,11,0,0,24,1,2.2,0,0,2.1,17.0,13,87,19,25,0,0,0,216433,4.0,0.0,2.0,26233,10886,43,0,0,6,2.0
535,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,27670,4.0,0.0,0.0,41,1746,42,0,0,0,2.0
450,21,0,0,8,0,21.8,2,0,8.2,17.8,15,60,14,16,0,0,0,117087,2.0,1.0,42.0,1522,9647,45,1,1,0,6.0
36,1,0,0,23,1,5.1,0,0,3.4,22.0,13,90,3,3,0,0,0,133813,0.0,4.0,7.0,9677,12851,44,1,0,6,0.0
148,16,0,0,22,1,10.7,0,0,2.3,11.8,14,82,1,1,0,0,0,1344532,0.0,4.0,0.0,127035,51689,49,1,0,6,2.0
246,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,21994,1.0,0.0,0.0,37,1529,44,1,0,0,0.0
157,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,17545,1.0,1.0,0.0,0,524,40,1,0,0,0.0
515,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,118267,1.0,4.0,0.0,222,12988,43,0,0,0,0.0
381,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,44168,2.0,1.0,0.0,747,1604,39,1,0,0,0.0
314,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,3708,0.0,5.0,0.0,39,112,42,0,0,0,0.0
495,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,17519,0.0,0.0,0.0,289,1912,45,1,0,0,0.0
324,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,8674,1.0,0.0,0.0,136,268,43,1,0,0,0.0
190,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,27219,2.0,1.0,0.0,1378,1623,48,1,0,0,2.0
528,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,136559,1.0,1.0,0.0,4745,5391,39,0,0,0,0.0
289,3,0,0,13,0,1.2,1,0,1.4,12.4,14,82,19,25,0,0,0,12407,1.0,1.0,0.0,1916,1197,45,1,0,2,0.0
102,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,187747,3.0,2.0,0.0,7545,20320,49,0,0,0,0.0
380,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,13056,0.0,1.0,0.0,52,537,45,1,0,0,2.0
296,1,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,3467,0.0,4.0,0.0,435,331,40,0,0,0,0.0
177,24,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,37716,0.0,1.0,0.0,2051,1110,39,0,0,0,0.0
303,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,37428,1.0,0.0,0.0,1341,1339,39,1,0,0,0.0
349,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,6227,0.0,4.0,0.0,5,424,43,1,0,0,0.0
219,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,722952,1.0,0.0,0.0,16390,25157,39,1,0,0,0.0
498,6,0,0,7,0,1.3,4,0,0.5,3.6,14,90,4,4,1,0,0,103080,1.0,4.0,0.0,26532,4224,47,0,0,-2,1.0
85,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,5486,0.0,1.0,0.0,6,189,44,1,0,0,0.0
373,20,0,0,16,0,26.4,1,0,6.2,32.0,14,90,6,7,0,0,0,19956,0.0,1.0,4.0,1001,894,44,0,1,1,3.0
307,10,0,0,12,0,0.1,1,0,2.0,20.2,18,90,11,12,0,0,0,6486,2.0,1.0,0.0,149,847,44,0,0,2,7.0
263,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,8164,0.0,1.0,0.0,396,554,40,0,0,0,1.0
75,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,24258,2.0,1.0,0.0,1379,1103,39,1,0,0,0.0
475,18,0,0,8,0,0.3,5,0,2.9,21.0,14,90,0,0,0,0,0,13139,0.0,5.0,8.0,626,502,44,0,0,0,1.0
446,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,3001,1.0,0.0,0.0,308,127,39,1,0,0,0.0
200,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,4873,3.0,2.0,0.0,193,164,43,1,0,0,1.0
345,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,7722,0.0,0.0,0.0,312,280,43,0,0,0,0.0
33,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,18009,0.0,1.0,0.0,39,2843,45,0,0,0,1.0
465,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,17965,2.0,1.0,0.0,0,374,40,1,0,0,0.0
122,1,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,23297,0.0,4.0,0.0,51,389,47,0,0,0,0.0
51,3,0,3,28,0,10.3,1,1,8.2,48.6,14,90,19,25,0,0,0,445506,1.0,1.0,23.0,33691,26507,45,1,0,11,1.0
258,14,0,0,23,1,23.6,0,0,4.9,8.4,11,90,9,11,0,0,0,6026233,1.0,0.0,17.0,135043,56139,74,0,0,6,-2.0
92,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,229,0.0,4.0,0.0,0,1,45,1,0,0,0.0
402,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,4562,3.0,2.0,0.0,0,151,40,1,0,0,0.0
248,2,0,0,7,0,11.3,3,0,2.5,12.0,14,90,17,21,0,0,0,21053,3.0,2.0,2.0,269,2263,44,1,0,1,0.0
438,0,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,12264,0.0,5.0,0.0,199,462,42,1,0,0,1.0
417,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,53227,1.0,1.0,0.0,37,5117,43,1,0,0,0.0
447,2,0,0,3,0,0.3,1,0,0.2,2.0,14,12,17,21,0,0,0,2812,3.0,2.0,0.0,159,144,44,1,0,1,1.0
290,24,0,0,14,0,0.5,1,0,3.6,14.6,16,90,13,15,0,0,0,206687,0.0,1.0,21.0,23964,8337,45,0,0,2,1.0
321,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,9,11,0,0,0,16826,1.0,0.0,0.0,0,806,39,0,0,0,0.0
302,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,6652,1.0,4.0,0.0,28,443,44,1,0,0,0.0
284,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,1791,0.0,1.0,0.0,567,300,40,1,0,0,0.0
432,11,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,14,0,0,0,2514,1.0,0.0,0.0,108,58,43,1,0,0,0.0
313,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,2109,0.0,5.0,0.0,92,154,45,0,0,0,0.0
412,4,1,2,25,0,49.4,1,0,9.7,25.4,14,90,5,6,0,0,0,48400,1.0,4.0,22.0,987,7811,45,1,0,7,1.0
355,1,0,0,8,0,4.8,4,0,1.5,10.4,14,68,14,16,0,0,0,443046,0.0,4.0,0.0,6568,11020,46,0,0,0,2.0
225,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,5822,0.0,4.0,0.0,198,266,42,1,0,0,1.0
419,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,18,24,0,0,0,271888,0.0,1.0,0.0,3028,55222,48,1,0,0,0.0
94,10,0,0,0,0,0.0,0,0,0.0,0.0,18,0,11,12,0,0,0,17105,2.0,1.0,0.0,208,500,40,0,0,0,0.0
510,8,0,0,26,1,19.5,0,0,5.3,31.0,16,90,8,9,0,0,0,85335,0.0,0.0,2.0,27290,3995,45,0,0,6,1.0
293,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,9,11,0,0,0,367415,1.0,0.0,0.0,194,24855,49,0,0,0,0.0
318,10,0,0,4,0,0.0,0,0,0.5,5.0,18,1,11,12,0,0,0,8222,2.0,1.0,0.0,493,702,45,0,0,1,1.0
140,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,18,24,0,0,0,50808,0.0,1.0,0.0,0,1803,40,1,0,0,0.0
187,25,0,0,9,0,15.5,1,0,2.9,13.0,14,90,3,3,0,0,0,162863,1.0,1.0,0.0,32467,8446,39,0,0,2,1.0
110,11,0,0,15,0,0.1,1,0,3.3,15.6,11,90,12,14,0,0,0,23902,1.0,0.0,17.0,1879,1048,43,1,0,2,6.0
1,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,29236,1.0,1.0,0.0,56,3385,49,1,0,0,0.0
453,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,5351,0.0,0.0,0.0,58,154,43,0,0,0,0.0
232,7,0,0,24,1,0.8,0,0,4.0,20.2,14,90,16,20,0,0,0,334067,0.0,1.0,19.0,7237,18409,45,1,0,6,2.0
201,2,0,0,3,0,0.0,1,0,0.0,0.2,14,1,17,21,0,0,0,4797,3.0,2.0,0.0,239,157,43,1,0,1,0.0
29,24,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,7073,0.0,1.0,0.0,114,195,44,0,0,0,0.0
330,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,3910,1.0,4.0,0.0,0,30,50,0,0,0,0.0
235,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,4585,3.0,2.0,0.0,0,104,40,0,0,0,0.0
45,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,503,2.0,1.0,0.0,0,5,40,1,0,0,0.0
217,1,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,23435,0.0,4.0,0.0,114,854,43,0,0,0,0.0
478,0,0,0,25,1,16.3,0,0,4.2,8.0,14,62,15,18,0,0,0,98696,0.0,5.0,18.0,10886,4196,42,1,0,6,0.0
138,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,2229,0.0,4.0,0.0,6,59,43,1,0,0,0.0
241,14,0,1,25,1,12.0,0,0,2.6,11.8,11,90,9,11,0,0,0,147537,1.0,0.0,2.0,2318,2598,54,0,0,7,2.0
316,1,0,0,4,0,0.1,0,0,0.6,6.0,14,21,14,16,0,0,0,122239,0.0,4.0,0.0,546,5120,46,0,0,1,10.0
376,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,9,11,0,0,0,89775,1.0,0.0,0.0,3635,8697,50,0,0,0,2.0
310,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,65026,3.0,2.0,0.0,66,3526,44,1,0,0,0.0
497,12,0,0,18,0,49.1,1,0,7.4,22.6,18,78,10,10,0,0,0,2127738,2.0,1.0,2.0,39968,97760,72,1,0,2,2.0
346,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,119924,1.0,1.0,0.0,8937,7499,40,1,0,0,-1.0
326,20,0,0,9,0,1.0,1,0,2.2,15.4,14,90,6,7,0,0,0,4694,0.0,1.0,6.0,227,101,44,0,1,1,0.0
44,6,0,0,2,0,2.3,1,0,0.6,0.0,14,26,4,4,0,0,0,467367,1.0,4.0,4.0,32792,27517,59,0,0,1,0.0
304,4,0,0,15,0,0.1,1,0,2.3,23.2,14,90,5,6,0,0,0,577023,1.0,4.0,0.0,15673,31446,47,1,0,2,1.0
172,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,5139,0.0,5.0,0.0,51,180,42,0,0,0,0.0
523,11,0,0,12,0,0.3,1,0,1.2,11.8,11,90,12,14,0,0,0,11620,1.0,0.0,0.0,2903,1287,45,1,0,2,6.0
518,0,0,1,31,1,11.5,0,0,2.6,14.0,14,75,15,18,0,0,0,3476167,0.0,5.0,0.0,186552,51526,52,1,0,7,8.0
184,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,518,1.0,4.0,0.0,0,16,40,1,0,0,0.0
101,24,0,0,10,0,10.8,1,0,3.9,15.0,16,90,13,15,0,0,0,18039,0.0,1.0,13.0,44,1414,48,0,0,2,0.0
378,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,25899,0.0,1.0,0.0,86,1154,39,1,0,0,0.0
501,7,1,3,33,1,13.3,0,0,4.3,28.0,14,90,16,20,0,0,0,94769,0.0,1.0,2.0,1778,5478,45,1,1,11,2.0
133,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,2179,1.0,4.0,0.0,422,443,40,1,0,0,0.0
358,25,0,0,14,0,1.0,1,0,1.7,15.8,14,90,3,3,0,0,0,310635,1.0,1.0,0.0,5210,37469,46,0,0,2,1.0
182,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,10475,0.0,5.0,0.0,47,1209,44,0,0,0,0.0
147,1,0,0,13,0,0.0,4,0,1.3,13.2,14,90,14,16,0,0,0,40452,0.0,4.0,0.0,1189,2270,44,0,0,0,2.0
84,2,0,0,15,0,0.0,3,0,4.7,30.4,14,90,17,21,0,0,0,17989,3.0,2.0,17.0,1085,1740,44,1,0,1,-1.0
347,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,13059,1.0,4.0,0.0,0,343,40,1,0,0,0.0
283,16,1,2,49,1,56.6,0,0,10.4,41.0,14,90,1,1,0,0,0,6588057,0.0,4.0,6.0,214144,16200,58,1,0,11,12.0
374,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,5463,0.0,5.0,0.0,55,179,43,0,0,0,0.0
294,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,99862,0.0,1.0,0.0,69,24483,45,0,0,0,0.0
390,0,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,842,0.0,5.0,0.0,0,14,45,1,0,0,0.0
40,14,0,0,23,1,18.7,0,0,3.1,8.6,11,90,9,11,0,0,0,34637,1.0,0.0,4.0,3509,1050,58,0,0,6,0.0
238,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,79613,2.0,1.0,0.0,127,3862,59,1,0,0,0.0
477,16,0,0,23,1,0.4,0,0,0.8,7.4,14,70,1,1,0,0,0,255147,0.0,4.0,0.0,30452,8727,44,1,0,6,2.0
439,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,29945,1.0,4.0,0.0,0,914,39,0,0,0,0.0
520,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,16928,0.0,5.0,0.0,227,902,42,0,0,0,0.0
301,10,0,0,0,0,0.0,0,0,0.0,0.0,18,0,11,12,0,0,0,26638,2.0,1.0,0.0,169,1029,39,0,0,0,0.0
329,3,0,0,2,0,3.0,0,0,0.2,0.0,14,7,19,25,0,0,0,6165,1.0,1.0,0.0,322,364,43,1,0,1,1.0
327,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,3881,1.0,1.0,0.0,0,95,45,1,0,0,0.0
309,15,0,1,30,1,1.7,0,0,4.0,38.4,16,90,18,24,0,0,0,669148,0.0,1.0,0.0,41462,15659,45,1,0,7,1.0
265,10,0,0,0,0,0.0,0,0,0.0,0.0,18,0,11,12,0,0,0,1758,2.0,1.0,0.0,89,126,45,0,0,0,0.0
387,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,22696,0.0,0.0,0.0,0,677,40,0,0,0,0.0
382,24,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,4530,0.0,1.0,0.0,743,114,48,0,0,0,0.0
319,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,10068,2.0,1.0,0.0,203,303,40,1,0,0,0.0
237,18,0,0,3,0,0.6,1,0,1.4,11.6,14,26,0,0,0,0,0,9906,0.0,5.0,2.0,85,481,43,0,0,1,0.0
297,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,2997,0.0,0.0,0.0,16,269,44,1,0,0,0.0
451,14,0,0,3,0,0.3,0,0,0.8,7.8,11,18,9,11,0,0,0,911368,1.0,0.0,0.0,27668,33217,59,0,0,1,1.0
394,0,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,864260,0.0,5.0,0.0,855,86153,50,1,0,0,7.0
426,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,6268,0.0,0.0,0.0,181,463,40,0,0,0,0.0
136,21,0,0,12,0,15.7,2,0,3.3,7.4,14,62,2,2,0,0,0,231809,3.0,2.0,10.0,6863,9626,49,0,0,1,1.0
435,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,1279,0.0,5.0,0.0,0,24,45,0,0,0,0.0
335,6,0,0,11,0,1.3,3,0,0.3,1.8,14,63,4,4,0,0,0,1005288,1.0,4.0,0.0,23484,82163,51,0,0,1,2.0
211,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,4239,3.0,2.0,0.0,88,100,44,1,0,0,0.0
5,2,1,1,23,0,14.5,3,0,4.4,29.8,14,90,17,21,0,0,0,20232,3.0,2.0,0.0,1588,1701,44,1,0,5,0.0
50,24,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,7272,0.0,1.0,0.0,360,266,44,0,0,0,0.0
379,8,0,0,3,0,1.5,0,0,0.4,2.2,16,26,8,9,0,0,0,428163,0.0,0.0,0.0,10331,20305,40,0,0,1,1.0
60,0,0,0,27,1,5.4,0,0,2.6,16.6,14,90,15,18,0,0,0,878886,0.0,5.0,4.0,151971,12174,46,1,0,6,5.0
286,12,0,0,0,0,0.0,0,0,0.0,0.0,18,0,10,10,0,0,0,57793,2.0,1.0,0.0,2712,10537,45,1,0,0,0.0
216,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,124190,0.0,1.0,0.0,7106,7302,39,1,0,0,0.0
206,16,0,0,1,0,0.1,0,0,0.1,0.0,14,7,1,1,0,0,0,8870,0.0,4.0,4.0,281,470,43,1,0,1,0.0
195,9,0,1,28,1,0.6,0,0,1.2,11.8,16,90,7,8,0,0,0,20495,0.0,0.0,0.0,1590,1747,43,1,0,7,1.0
436,3,0,0,9,0,2.9,1,0,2.0,8.8,14,90,19,25,0,0,0,134107,1.0,1.0,8.0,12752,6597,45,1,0,2,1.0
488,9,0,0,25,1,1.0,0,0,1.6,8.6,16,90,7,8,0,0,0,16055,0.0,0.0,6.0,1020,1202,45,1,0,6,1.0
467,3,0,0,3,0,0.3,0,0,0.3,0.2,14,7,19,25,0,0,0,10034,1.0,1.0,2.0,2031,1389,50,1,0,1,1.0
239,7,0,1,29,1,2.8,0,0,3.1,28.2,14,90,16,20,0,0,0,45704,0.0,1.0,0.0,1654,5573,45,1,0,7,0.0
223,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,1459,0.0,0.0,0.0,0,25,40,0,0,0,0.0
487,24,0,0,8,0,3.0,1,0,2.5,18.0,16,90,13,15,0,0,0,42937,0.0,1.0,4.0,1375,4563,45,0,1,1,1.0
440,10,0,0,12,0,3.3,1,0,3.9,35.4,18,90,11,12,0,0,0,17096,2.0,1.0,0.0,190,919,45,0,0,2,1.0
524,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,43137,0.0,1.0,0.0,0,1488,40,0,0,0,0.0
422,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,107985,1.0,1.0,0.0,1567,7905,43,0,0,0,1.0
415,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,18,24,0,0,0,77140,0.0,1.0,0.0,1367,3460,39,1,0,0,0.0
367,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,40757,0.0,0.0,0.0,628,1548,42,0,0,0,0.0
6,4,0,0,16,0,0.2,1,0,2.6,18.0,14,90,5,6,0,0,0,106392,1.0,4.0,8.0,3991,6730,45,1,0,2,1.0
215,8,0,0,27,1,10.4,0,0,7.2,43.0,16,90,8,9,0,0,0,158867,0.0,0.0,19.0,10289,6961,44,0,0,6,1.0
496,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,162934,1.0,1.0,0.0,6081,14342,39,0,0,0,0.0
233,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,1456,0.0,0.0,0.0,0,42,44,1,0,0,0.0
348,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,78528,3.0,2.0,0.0,3494,10150,46,0,0,0,1.0
141,21,0,0,11,0,12.6,0,0,2.8,15.0,14,33,2,2,0,0,0,1218898,3.0,2.0,0.0,60242,51464,53,0,0,1,1.0
220,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,330932,3.0,2.0,0.0,5151,11116,39,0,0,0,0.0
79,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,69021,1.0,1.0,0.0,1923,2518,39,1,0,0,0.0
383,18,0,0,5,0,4.3,1,0,1.9,7.6,14,26,0,0,0,0,0,2672024,0.0,5.0,7.0,45301,38449,41,0,0,1,1.0
255,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,9,11,0,0,0,87882,1.0,0.0,0.0,10624,8441,38,0,0,0,0.0
484,6,0,0,17,0,1.0,4,0,4.1,37.8,14,90,4,4,0,0,0,749501,1.0,4.0,2.0,43175,25514,54,0,0,0,2.0
483,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,29784,0.0,0.0,0.0,0,1093,39,1,0,0,0.0
208,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,3815,0.0,4.0,0.0,190,185,44,1,0,0,0.0
469,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,40745,3.0,2.0,0.0,0,1158,42,0,0,0,0.0
499,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,338,1.0,1.0,0.0,179,25,40,1,0,0,0.0
